id,establecimiento,tipo,calle,altura,piso_dpto,cruce,barrio_localidad,ciudad,partido_comuna,provincia_region,pais,aprobado,observacion,formattedaddress,latitude,longitude,habilitado,confidence,condones,prueba,mac,ile,dc,ssr,es_rapido,tel_distrib,mail_distrib,horario_distrib,responsable_distrib,web_distrib,ubicacion_distrib,comentarios_distrib,tel_testeo,mail_testeo,horario_testeo,responsable_testeo,web_testeo,ubicacion_testeo,observaciones_testeo,tel_mac,mail_mac,horario_mac,responsable_mac,web_mac,ubicacion_mac,comentarios_mac,tel_ile,mail_ile,horario_ile,responsable_ile,web_ile,ubicacion_ile,comentarios_ile,tel_dc,mail_dc,horario_dc,responsable_dc,web_dc,ubicacion_dc,comentarios_dc,tel_ssr,mail_ssr,horario_ssr,responsable_ssr,web_ssr,ubicacion_ssr,comentarios_ssr,servicetype_condones,servicetype_prueba,servicetype_mac,servicetype_ile,servicetype_dc,servicetype_ssr,friendly_condones,friendly_prueba,friendly_mac,friendly_ile,friendly_dc,friendly_ssr
263,"P.S. Tupac Amaru","Nivel 1 I-2","Mz 13","Lote 8-A",,,"Urb. El Carmen",Chimbote,"El Santa",Áncash,Perú,1,,,-8.9939167,-78.51647222,1,,SI,SI,SI,SI,SI,SI,SI,043-324988,,,,,,,043-324988,,,,,,,043-324988,,,,,,,,,,,,,,043-324988,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",043-324988,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
264,"P.S.Santa Ana","Nivel 1 I-1","Costa Fraternidad",,,,,Chimbote,"El Santa",Áncash,Perú,1,,,-9.02875,-78.56108333,1,,SI,SI,SI,SI,SI,SI,SI,043-350047,,,,,,,043-350047,,,,,,,043-350047,,,,,,,,,,,,,,043-350047,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",043-350047,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
265,P.S.Tamborreal,"Nivel 1 I-1",Tamborreal,,,,,Chimbote,"El Santa",Áncash,Perú,1,,,-8.97775,-78.63883333,1,,SI,SI,SI,SI,SI,SI,SI,043-324988,,,,,,,043-324988,,,,,,,043-324988,,,,,,,,,,,,,,043-324988,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",043-324988,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
266,P.S.Rinconada,"Nivel 1 I-1",Rinconada,,,,,Chimbote,"El Santa",Áncash,Perú,1,,,-8.9730833,-78.62177778,1,,SI,SI,SI,SI,SI,SI,SI,043-322357,,,,,,,043-322357,,,,,,,043-322357,,,,,,,,,,,,,,043-322357,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",043-322357,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
267,P.S.Vinzos,"Nivel 1 I-1",Vinzos,,,,,Chimbote,"El Santa",Áncash,Perú,1,,,-8.9880278,-78.61619444,1,,SI,SI,SI,SI,SI,SI,SI,043-800403,,,,,,,043-800403,,,,,,,043-800403,,,,,,,,,,,,,,043-800403,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",043-800403,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
268,"P.S.Alto Perú","Nivel 1 I-1","Alto Peru",,,,,Chimbote,"El Santa",Áncash,Perú,1,,,-8.9946111,-78.59316667,1,,SI,SI,SI,SI,SI,SI,SI,043-324988,,,,,,,043-324988,,,,,,,043-324988,,,,,,,,,,,,,,043-324988,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",043-324988,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
269,P.S.Cascajal,"Nivel 1 I-2","La Cuadra",,,,,Chimbote,"El Santa",Áncash,Perú,1,,,-8.9969167,-78.52766667,1,,SI,SI,SI,SI,SI,SI,SI,043-324980,,,,,,,043-324980,,,,,,,043-324980,,,,,,,,,,,,,,043-324980,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",043-324980,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
270,"Hospital La Caleta","Nivel 2 Ii-2","Av. Malecon Grau",,,,,Chimbote,"El Santa",Áncash,Perú,1,,,-9.0759444,-78.58430556,1,,SI,SI,SI,SI,SI,SI,SI,043-322281,computo@hcaleta.gob.pe,,,http://www.hcaleta.gob.pe/,,,043-322281,computo@hcaleta.gob.pe,,,http://www.hcaleta.gob.pe/,,,043-322281,computo@hcaleta.gob.pe,,,http://www.hcaleta.gob.pe/,,,,,,,,,,043-322281,computo@hcaleta.gob.pe,,,http://www.hcaleta.gob.pe/,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",043-322281,computo@hcaleta.gob.pe,,,http://www.hcaleta.gob.pe/,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
271,"Hospital Goyeneche","Nivel 1 I-3","Av. Goyeneche",101,,,,Chimbote,"El Santa",Áncash,Perú,1,,,-16.4010278,-71.538,1,,SI,SI,SI,SI,SI,SI,SI,"054-231313 / 054-218562",,,,,,,"054-231313 / 054-218562",,,,,,,"054-231313 / 054-218562",,,,,,,,,,,,,,"054-231313 / 054-218562",,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas","054-231313 / 054-218562",,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
272,"C.S. Mariano Melgar","Nivel 1 I-4","Calle Ica",303,,,"Urb. San Lorenzo",Chimbote,Arequipa,Arequipa,Perú,1,,,-16.4061111,-71.51177778,1,,SI,SI,SI,SI,SI,SI,SI,054-453795,,,,,,,054-453795,,,,,,,054-453795,,,,,,,,,,,,,,054-453795,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-453795,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
273,"P.S Atalaya","Nivel 1 I-2","Calle Espinar",100,,,,Chimbote,Arequipa,Arequipa,Perú,1,,,-16.4061111,-71.51177778,1,,SI,SI,SI,SI,SI,SI,SI,054-339404,,,,,,,054-339404,,,,,,,054-339404,,,,,,,,,,,,,,054-339404,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-339404,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
274,"C.S Glmo. San Martin","Nivel 1 I-3","Av Argentina",1207,,,,Chimbote,Arequipa,Arequipa,Perú,1,,,-16.406,-71.512,1,,SI,SI,SI,SI,SI,SI,SI,054-453795,,,,,,,054-453795,,,,,,,054-453795,,,,,,,,,,,,,,054-453795,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-453795,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
275,Jerusalén,"Nivel 1 I-2","Calle Misti","B – 1",,,Jerusalen,Chimbote,Arequipa,Arequipa,Perú,1,,,-16.4061111,-71.51177778,1,,SI,SI,SI,SI,SI,SI,SI,054-450316,,,,,,,054-450316,,,,,,,054-450316,,,,,,,,,,,,,,054-450316,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-450316,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
276,"El Mirador","Nivel 1 I-2",Aaahp-1,,,,,Chimbote,Arequipa,Arequipa,Perú,1,,,-16.4061111,-71.51177778,1,,SI,SI,SI,SI,SI,SI,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
277,"C.S. Yanahuara","Nivel 1 I-3",Quesada,,,,,Chimbote,Arequipa,Arequipa,Perú,1,,,-16.39525,-71.55413889,1,,SI,SI,SI,SI,SI,SI,SI,054-253672,,,,,,,054-253672,,,,,,,054-253672,,,,,,,,,,,,,,054-253672,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-253672,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
278,"P.S Sachana","Nivel 1 I-2","Av. Fernandini",,,,,Chimbote,Arequipa,Arequipa,Perú,1,,,-16.4303889,-71.57291667,1,,SI,SI,SI,SI,SI,SI,SI,054-773244,,,,,,,054-773244,,,,,,,054-773244,,,,,,,,,,,,,,054-773244,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-773244,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
279,"P.S Pampa de Camarones","Nivel 1 I-2","Av. Brasil",,,,,Chimbote,Arequipa,Arequipa,Perú,1,,,-16.4303889,-71.57291667,1,,SI,SI,SI,SI,SI,SI,SI,054-449083,,,,,,,054-449083,,,,,,,054-449083,,,,,,,,,,,,,,054-449083,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-449083,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
280,"C.S Javier Llosa - Hunter","Nivel 1 I-4","Calle Cordova",125,,,,"Jacobo Hunter",Arequipa,Arequipa,Perú,1,,,-16.4469444,-71.55625,1,,SI,SI,SI,SI,SI,SI,SI,054-441084,,,,,,,054-441084,,,,,,,054-441084,,,,,,,,,,,,,,054-441084,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-441084,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
281,"P.S Chipinilla","Nivel 1 I-2","Av. Arequipa",101,,,,"Jacobo Hunter",Arequipa,Arequipa,Perú,1,,,-16.4469444,-71.55625,1,,SI,SI,SI,SI,SI,SI,SI,054-440488,,,,,,,054-440488,,,,,,,054-440488,,,,,,,,,,,,,,054-440488,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-440488,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
282,"P.S Caminos del Inca","Nivel 1 I-2","Av. Paisajista",,,,,"Jacobo Hunter",Arequipa,Arequipa,Perú,1,,,-16.4469444,-71.55625,1,,SI,SI,SI,SI,SI,SI,SI,054-220601,,,,,,,054-220601,,,,,,,054-220601,,,,,,,,,,,,,,054-220601,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-220601,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
283,"P.S Alto Alianza","Nivel 1 I-2","""G"" Esquina ""K""",,,,"Ah Alto Alianza","Jacobo Hunter",Arequipa,Arequipa,Perú,1,,,-16.4469444,-71.55625,1,,SI,SI,SI,SI,SI,SI,SI,054-440671,,,,,,,054-440671,,,,,,,054-440671,,,,,,,,,,,,,,054-440671,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-440671,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
284,"P.S Upis Paisajista","Nivel 1 I-2","Paisajista E -17",,,,"Pueblo Joven Upis","Jacobo Hunter",Arequipa,Arequipa,Perú,1,,,-16.447,-71.556,1,,SI,SI,SI,SI,SI,SI,SI,054-440669,,,,,,,054-440669,,,,,,,054-440669,,,,,,,,,,,,,,054-440669,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-440669,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
285,"P.S Pampa del Cusco","Nivel 1 I-2","Av. Tahuantinsuyo","Q - 9",,,"Comite 11","Jacobo Hunter",Arequipa,Arequipa,Perú,1,,,-16.4469444,-71.556,1,,SI,SI,SI,SI,SI,SI,SI,054-440670,,,,,,,054-440670,,,,,,,054-440670,,,,,,,,,,,,,,054-440670,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-440670,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
286,"Ps. Daniel Alcides Carreon","Nivel 1 I-2","Av. Union",126,,,,"Jacobo Hunter",Arequipa,Arequipa,Perú,1,,,-16.447,-71.556,1,,SI,SI,SI,SI,SI,SI,SI,054-440539,,,,,,,054-440539,,,,,,,054-440539,,,,,,,,,,,,,,054-440539,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-440539,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
287,"C.S 15 de Agosto","Nivel 1 I-3","Av. Salaverry",703,,,,Paucarpata,Arequipa,Arequipa,Perú,1,,,-16.4469444,-71.55569444,1,,SI,SI,SI,SI,SI,SI,SI,054-460722,,,,,,,054-460722,,,,,,,054-460722,,,,,,,,,,,,,,054-460722,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-460722,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
288,"C.S Miguel Grau ""A""","Nivel 1 I-2","Calle 200 Millas","Mz 6 Lote 4",,,,Paucarpata,Arequipa,Arequipa,Perú,1,,,-16.447,-71.556,1,,SI,SI,SI,SI,SI,SI,SI,054-460539,,,,,,,054-460539,,,,,,,054-460539,,,,,,,,,,,,,,054-460539,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-460539,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
289,"Ps. Miguel Grau ""B""","Nivel 1 I-3","Av. Arequipa - Tupac Amaru","Zona A",,,,Paucarpata,Arequipa,Arequipa,Perú,1,,,-16.4235278,-71.50841667,1,,SI,SI,SI,SI,SI,SI,SI,054-453518,,,,,,,054-453518,,,,,,,054-453518,,,,,,,,,,,,,,054-453518,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-453518,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
290,"Ps. Miguel Grau ""CD""","Nivel 1 I-2","Av. Miguel Grau","Mz 11 Lote 6 Sector D",,,"Pj. Miguel Grau",Paucarpata,Arequipa,Arequipa,Perú,1,,,-16.424,-71.508,1,,SI,SI,SI,SI,SI,SI,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
291,"C.S Ampliación Paucarpata","Nivel 1 I-4","Av. Kennedy",2101,,,,Paucarpata,Arequipa,Arequipa,Perú,1,,,-16.424,-71.508,1,,SI,SI,SI,SI,SI,SI,SI,054-466994,,,,https://www.facebook.com/pages/biz/hospital/Centro-De-Salud-Ampliacion-Paucarpata/160832917374576/,,,054-466994,,,,https://www.facebook.com/pages/biz/hospital/Centro-De-Salud-Ampliacion-Paucarpata/160832917374576/,,,054-466994,,,,https://www.facebook.com/pages/biz/hospital/Centro-De-Salud-Ampliacion-Paucarpata/160832917374576/,,,,,,,,,,054-466994,,,,https://www.facebook.com/pages/biz/hospital/Centro-De-Salud-Ampliacion-Paucarpata/160832917374576/,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-466994,,,,https://www.facebook.com/pages/biz/hospital/Centro-De-Salud-Ampliacion-Paucarpata/160832917374576/,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
292,"C.S Campo Marte","Nivel 1 I-3","Comite 13 T -18",,,,,Paucarpata,Arequipa,Arequipa,Perú,1,,,-16.4235278,-71.50841667,1,,SI,SI,SI,SI,SI,SI,SI,054-466994,,,,,,,054-466994,,,,,,,054-466994,,,,,,,,,,,,,,054-466994,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-466994,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
293,"C.S Manuel Prado","Nivel 1 I-3","Calle Arequipa","202 Urb",,,"Manuel Prado",Paucarpata,Arequipa,Arequipa,Perú,1,,,-16.4235278,-71.50841667,1,,SI,SI,SI,SI,SI,SI,SI,054-461006,,,,https://www.facebook.com/pages/centro-de-salud-Manuel-Prado/208196329335602,,,054-461006,,,,https://www.facebook.com/pages/centro-de-salud-Manuel-Prado/208196329335602,,,054-461006,,,,https://www.facebook.com/pages/centro-de-salud-Manuel-Prado/208196329335602,,,,,,,,,,054-461006,,,,https://www.facebook.com/pages/centro-de-salud-Manuel-Prado/208196329335602,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-461006,,,,https://www.facebook.com/pages/centro-de-salud-Manuel-Prado/208196329335602,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
294,"C.S Nueva Alborada","Nivel 1 I-3","Calle Principal",,,,,Paucarpata,Arequipa,Arequipa,Perú,1,,,-16.3673333,-71.38191667,1,,SI,SI,SI,SI,SI,SI,SI,054-467646,,,,,,,054-467646,,,,,,,054-467646,,,,,,,,,,,,,,054-467646,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-467646,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
295,"C.S San Martín de Socabaya","Nivel 1 I-3","Av. Socabaya",300,,,,Socabaya,Arequipa,Arequipa,Perú,1,,,-16.4524444,-71.53108333,1,,SI,SI,SI,SI,SI,SI,SI,054-439402,,,,http://centrodesalu.blogspot.com/p/centro-de-salud-san-martin-de-socabaya.html,,,054-439402,,,,http://centrodesalu.blogspot.com/p/centro-de-salud-san-martin-de-socabaya.html,,,054-439402,,,,http://centrodesalu.blogspot.com/p/centro-de-salud-san-martin-de-socabaya.html,,,,,,,,,,054-439402,,,,http://centrodesalu.blogspot.com/p/centro-de-salud-san-martin-de-socabaya.html,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-439402,,,,http://centrodesalu.blogspot.com/p/centro-de-salud-san-martin-de-socabaya.html,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
296,"P.S Cuatro de Octubre","Nivel 1 I-3","Calle Ricardo Palma",,,,"4 De Octubre",Socabaya,Arequipa,Arequipa,Perú,1,,,-16.9642222,-71.54305556,1,,SI,SI,SI,SI,SI,SI,SI,054-435902,,,,,,,054-435902,,,,,,,054-435902,,,,,,,,,,,,,,054-435902,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-435902,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
297,"P.S San Fernando","Nivel 1 I-2",Cacahuara,,,,,Socabaya,Arequipa,Arequipa,Perú,1,,,-16.4689444,-71.52805556,1,,SI,SI,SI,SI,SI,SI,SI,054-437325,,,,,,,054-437325,,,,,,,054-437325,,,,,,,,,,,,,,054-437325,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-437325,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
298,"P.S Salaverry","Nivel 1 I-2","Av. Las Peñas",,,,"Salaverry -SOCABAYA",Socabaya,Arequipa,Arequipa,Perú,1,,,-16.4659444,-71.52097222,1,,SI,SI,SI,SI,SI,SI,SI,054-487003,,,,,,,054-487003,,,,,,,054-487003,,,,,,,,,,,,,,054-487003,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-487003,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
299,"C.S Maritza Campos Diaz","Nivel 1 I-4","Esquina Yaravi Con Marañon",,,,,"Cerro Colorado (LA Libertad)",Arequipa,Arequipa,Perú,1,,,-16.641,-71.938825,1,,SI,SI,SI,SI,SI,SI,SI,054-443087,,,,,,,054-443087,,,,,,,054-443087,,,,,,,,,,,,,,054-443087,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-443087,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
300,"P.S Nazareno","Nivel 1 I-2","Asc. Nazareno G-12 Cono Norte",,,,,"Cerro Colorado (LA Libertad)",Arequipa,Arequipa,Perú,1,,,-16.3229444,-71.58811111,1,,SI,SI,SI,SI,SI,SI,SI,054-443087,,,,https://psnazareno.wordpress.com/acerca-de/,,,054-443087,,,,https://psnazareno.wordpress.com/acerca-de/,,,054-443087,,,,https://psnazareno.wordpress.com/acerca-de/,,,,,,,,,,054-443087,,,,https://psnazareno.wordpress.com/acerca-de/,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-443087,,,,https://psnazareno.wordpress.com/acerca-de/,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
301,"Ps. Perú Orbo","Nivel 1 I-1","Sector Bolivia 2 A",,,,,"Cerro Colorado (LA Libertad)",Arequipa,Arequipa,Perú,1,,,-16.3751389,-71.56133333,1,,SI,SI,SI,SI,SI,SI,SI,054-443087,,,,p.s.peruarbo@saludarequipa.gob.pe,,,054-443087,,,,p.s.peruarbo@saludarequipa.gob.pe,,,054-443087,,,,p.s.peruarbo@saludarequipa.gob.pe,,,,,,,,,,054-443087,,,,p.s.peruarbo@saludarequipa.gob.pe,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-443087,,,,p.s.peruarbo@saludarequipa.gob.pe,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
302,"P.S Ciudad Municipal","Nivel 1 I-2","Ciudad Municipal","Zona ""1"", Ii""3""",,,,"Cerro Colorado (LA Libertad)",Arequipa,Arequipa,Perú,1,,,-16.6180556,-71.93641667,1,,SI,SI,SI,SI,SI,SI,SI,054-415104,,,,,,,054-415104,,,,,,,054-415104,,,,,,,,,,,,,,054-415104,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-415104,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
303,"P.S Margen Derecha","Nivel 1 I-2","Tierra Prometida Las Mercedes",,,,,"Cerro Colorado (LA Libertad)",Arequipa,Arequipa,Perú,1,,,-16.3751389,-71.56133333,1,,SI,SI,SI,SI,SI,SI,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
304,"C.S Cerro Colorado","Nivel 1 I-3","Av. Villa Hermosa",320,,,"Urb. La Libertad","Cerro Colorado (LA Libertad)",Arequipa,Arequipa,Perú,1,,,-16.39525,-71.55413889,1,,SI,SI,SI,SI,SI,SI,SI,054-612002,,,,,,,054-612002,,,,,,,054-612002,,,,,,,,,,,,,,054-612002,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-612002,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
305,"P.S Alto Libertad","Nivel 1 I-2","Esq. Jiron Miguel Grau Arequipa","Zona A",,,,"Cerro Colorado (LA Libertad)",Arequipa,Arequipa,Perú,1,,,-16.641,-71.93880556,1,,SI,SI,SI,SI,SI,SI,SI,054-445170,,,,,,,054-445170,,,,,,,054-445170,,,,,,,,,,,,,,054-445170,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-445170,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
306,"C.S Mariscal Castilla","Nivel 1 I-3","Av. Garcilaso De La Vega",,,,"Mariscal C","Cerro Colorado (LA Libertad)",Arequipa,Arequipa,Perú,1,,,-16.3983333,-71.61238889,1,,SI,SI,SI,SI,SI,SI,SI,054-445352,,,,,,,054-445352,,,,,,,054-445352,,,,,,,,,,,,,,054-445352,,,,,,"Detección de cáncer de cuello uterino a través de Papanicolau y de cáncer de mamas",054-445352,,,,,,Consejería,"Gratuito para todos","Gratuito con SIS","Gratuito con SIS",,"Gratuito con SIS","Gratuito con SIS",NO,NO,NO,NO,NO,SI
